Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room
-83.046,-99.99,-79.235,-101.62,1
-83.025,-99.933,-79.063,-101.22,1
-82.058,-99.901,-78.736,-100.35,1
-80.419,-99.905,-78.439,-99.331,1
-78.646,-99.942,-78.366,-98.545,1
-77.362,-100,-78.644,-98.299,1
-77.065,-100.06,-79.259,-98.699,1
-77.964,-100.09,-80.052,-99.61,1
-79.899,-100.1,-80.759,-100.7,1
-82.383,-100.06,-81.109,-101.55,1
-84.734,-100.01,-80.92,-101.84,1
-86.274,-99.954,-80.183,-101.42,1
-86.515,-99.913,-79.084,-100.44,1
-85.283,-99.904,-77.953,-99.237,1
-82.757,-99.928,-77.169,-98.271,1
-79.399,-99.977,-77.029,-97.925,1
-75.816,-100.03,-77.656,-98.37,1
-72.604,-100.08,-78.955,-99.488,1
-70.202,-100.1,-80.641,-100.9,1
-68.813,-100.08,-82.343,-102.09,1
-68.399,-100.04,-83.728,-102.58,1
-68.732,-99.982,-84.61,-102.11,1
-69.495,-99.933,-85.011,-100.69,1
-70.374,-99.907,-85.134,-98.688,1
-71.136,-99.912,-85.276,-96.619,1
-71.651,-99.947,-85.703,-95.031,1
-71.895,-99.999,-86.538,-94.302,1
-71.907,-100.05,-87.692,-94.519,1
-71.757,-100.09,-88.896,-95.462,1
-71.512,-100.1,-89.786,-96.692,1
-71.226,-100.07,-90.043,-97.723,1
-70.95,-100.02,-89.523,-98.204,1
-70.74,-99.967,-88.33,-98.046,1
-70.661,-99.918,-86.804,-97.453,1
-70.782,-99.894,-85.421,-96.832,1
-71.154,-99.904,-84.642,-96.629,1
-71.778,-99.945,-84.753,-97.138,1
-72.583,-100.01,-85.757,-98.358,1
-73.422,-100.07,-87.354,-99.965,1
-74.091,-100.11,-89.028,-101.4,1
-74.365,-100.13,-90.192,-102.06,1
-74.052,-100.1,-90.378,-101.51,1
-73.045,-100.03,-89.375,-99.666,1
-71.35,-99.951,-87.302,-96.863,1
-69.103,-99.877,-84.567,-93.762,1
-66.547,-99.836,-81.749,-91.16,1
-64.002,-99.845,-79.422,-89.739,1
-61.812,-99.909,-77.998,-89.83,1
-60.295,-100.01,-77.619,-91.293,1
-59.705,-100.13,-78.149,-93.55,1
-60.187,-100.22,-79.24,-95.752,1
-61.758,-100.25,-80.462,-97.05,1
-64.291,-100.19,-81.446,-96.867,1
-67.509,-100.05,-81.982,-95.079,1
-71.005,-99.866,-82.057,-92.065,1
-74.282,-99.691,-81.821,-88.583,1
-76.819,-99.591,-81.497,-85.537,1
-78.157,-99.622,-81.286,-83.692,1
