Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room
-77.356,-99.954,-59.326,-95.718,3
-78.744,-99.825,-65.948,-95.507,3
-80.892,-99.763,-71.95,-94.995,3
-83.357,-99.792,-76.242,-94.629,3
-85.691,-99.897,-78.314,-94.674,3
-87.522,-100.04,-78.283,-95.149,3
-88.615,-100.16,-76.761,-95.843,3
-88.899,-100.23,-74.606,-96.405,3
-88.458,-100.2,-72.641,-96.48,3
-87.497,-100.1,-71.422,-95.834,3
-86.285,-99.967,-71.121,-94.451,3
-85.095,-99.845,-71.548,-92.545,3
-84.15,-99.781,-72.287,-90.512,3
-83.59,-99.8,-72.885,-88.818,3
-83.451,-99.893,-73.031,-87.869,3
-83.674,-100.03,-72.659,-87.894,3
-84.129,-100.15,-71.945,-88.89,3
-84.653,-100.21,-71.224,-90.62,3
-85.09,-100.2,-70.839,-92.679,3
-85.329,-100.11,-71.004,-94.599,3
-85.329,-99.982,-71.722,-95.959,3
-85.127,-99.86,-72.78,-96.481,3
-84.828,-99.791,-73.832,-96.077,3
-84.57,-99.8,-74.527,-94.844,3
-84.496,-99.883,-74.633,-93.02,3
-84.706,-100.01,-74.122,-90.918,3
-85.235,-100.13,-73.174,-88.845,3
-86.039,-100.21,-72.111,-87.048,3
-87.008,-100.2,-71.28,-85.68,3
-87.991,-100.12,-70.929,-84.793,3
-88.84,-99.999,-71.132,-84.356,3
-89.445,-99.875,-71.766,-84.282,3
-89.763,-99.798,-72.572,-84.463,3
-89.825,-99.796,-73.258,-84.792,3
-89.718,-99.87,-73.611,-85.181,3
-89.559,-99.992,-73.577,-85.572,3
-89.451,-100.12,-73.278,-85.937,3
-89.457,-100.2,-72.965,-86.273,3
-89.577,-100.21,-72.912,-86.598,3
-89.76,-100.14,-73.311,-86.937,3
-89.922,-100.02,-74.184,-87.315,3
-89.985,-99.89,-75.361,-87.735,3
-89.907,-99.804,-76.528,-88.179,3
-89.702,-99.79,-77.326,-88.603,3
-89.438,-99.854,-77.47,-88.94,3
-89.214,-99.973,-76.851,-89.126,3
-89.128,-100.1,-75.58,-89.111,3
-89.236,-100.19,-73.959,-88.888,3
-89.53,-100.21,-72.394,-88.49,3
-89.935,-100.15,-71.279,-87.995,3
-90.328,-100.04,-70.874,-87.496,3
-90.579,-99.906,-71.243,-87.071,3
-90.591,-99.809,-72.242,-86.756,3
-90.333,-99.783,-73.576,-86.528,3
-89.857,-99.837,-74.894,-86.307,3
-89.283,-99.952,-75.896,-85.987,3
-88.766,-100.09,-76.408,-85.479,3
-88.447,-100.19,-76.41,-84.759,3
-88.414,-100.22,-76.021,-83.893,3
-88.675,-100.17,-75.43,-83.041,3
-89.159,-100.06,-74.831,-82.419,3
-89.741,-99.924,-74.359,-82.233,3
-90.283,-99.816,-74.068,-82.608,3
-90.678,-99.775,-73.942,-83.529,3
-90.88,-99.818,-73.936,-84.816,3
-90.916,-99.928,-74.013,-86.161,3
-90.864,-100.07,-74.175,-87.196,3
-90.818,-100.18,-74.459,-87.608,3
-90.846,-100.23,-74.904,-87.236,3
-90.955,-100.19,-75.508,-86.143,3
-91.076,-100.08,-76.191,-84.626,3
-91.074,-99.944,-76.78,-83.152,3
-90.788,-99.824,-77.047,-82.25,3
-90.079,-99.768,-76.762,-82.362,3
-88.875,-99.798,-75.778,-83.724,3
-87.207,-99.903,-74.091,-86.288,3
-85.212,-100.05,-71.866,-89.725,3
-83.112,-100.17,-69.414,-93.505,3
-81.174,-100.24,-67.115,-97.025,3
-79.651,-100.21,-65.32,-99.768,3
-78.733,-100.11,-64.254,-101.42,3
-78.507,-99.966,-63.956,-101.95,3
-78.945,-99.833,-64.277,-101.56,3
-79.909,-99.761,-64.935,-100.66,3
-81.183,-99.777,-65.611,-99.698,3
-82.512,-99.875,-66.049,-99.031,3
-83.645,-100.02,-66.137,-98.858,3
-84.382,-100.16,-65.931,-99.164,3
-84.6,-100.24,-65.62,-99.767,3
-84.269,-100.23,-65.442,-100.4,3
-83.458,-100.14,-65.592,-100.81,3
-82.317,-99.991,-66.133,-100.85,3
-81.053,-99.845,-66.971,-100.54,3
-79.893,-99.755,-67.875,-100.01,3
-79.037,-99.754,-68.56,-99.509,3
-78.625,-99.845,-68.787,-99.229,3
-78.704,-99.995,-68.45,-99.291,3
-79.218,-100.15,-67.621,-99.671,3
-80.019,-100.25,-66.533,-100.21,3
-80.9,-100.26,-65.508,-100.67,3
-81.651,-100.17,-64.844,-100.83,3
-82.105,-100.02,-64.717,-100.52,3
-82.188,-99.86,-65.12,-99.764,3
-81.936,-99.75,-65.856,-98.692,3
-81.48,-99.731,-66.61,-97.56,3
-81.011,-99.812,-67.054,-96.641,3
-80.71,-99.964,-66.962,-96.136,3
-80.692,-100.13,-66.295,-96.102,3
-80.959,-100.25,-65.222,-96.425,3
-81.386,-100.28,-64.072,-96.849,3
-81.75,-100.21,-63.235,-97.049,3
-81.79,-100.05,-63.032,-96.73,3
-81.282,-99.879,-63.61,-95.724,3
-80.111,-99.747,-64.891,-94.048,3
-78.314,-99.707,-66.589,-91.914,3
-76.078,-99.776,-68.293,-89.675,3
